"URls","Size","# of Outlinks","Content-Type"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/donald-trump-interview-with-jenna-johnson.pdf","133937","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/ny-trump-univ-lawsuit-exhibits-to-snell-affirmation-vol-7-of-9.pdf","6172441","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/donald-trump-interview-with-michael-kranish-may-19-2016.pdf","60432","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/makaeff-v-trump-univ-defendants’-consolidated-reply.pdf","86666","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/state-commission-of-investigation-mob-report-1992.pdf","344235","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/barbara-res-with-drew-harwell.pdf","349084","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/makaeff-v-trump-univ-exhibits.pdf","6993938","1","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/fha-investigation-1954-part-4.pdf","73826441","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/personal-financial-disclosure-stocks-july-15-2015.pdf","403204","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/trump-services-agreement-dated-as-of-may-20-2005.pdf","435421","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/06-01-06-waikiki-2.pdf","587048","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/1986-06-11-vol-vii-trump-castle-renewal-roadway-issue-armstrong-no.pdf","1150194","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/trump-hearing-transcript-vol-viii--8-14-1991.pdf","7059948","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/trump-hearing-6-20-2007--d-1-dge-report-on-trump-plaza-license-renewal-and-material-debt-transaction.pdf","8277925","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/trilogy-v-sb-hotel-trump-depo-with-exhibits-(3).pdf","874562","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/trump-doc-m1-ccc-transcript-6-26-1991.pdf","327343","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/trump-mortgage-llc-fed-tax-lien.pdf","99720","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/jimmy-gould-interview.pdf","155960","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/4-18-alm-transcript.pdf","610295","1","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/trump-hearing-6-22-1995-c-7-ccc-report-on-trump-plaza-license-renewal.pdf","3343559","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/trump-v-obrien-trump-in-support-of-appeal.pdf","545612","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/trump-hearing-6-12-1995-d2a-dge-supplemental-report--on-djt-financial-stability.pdf","2978254","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/trump-plaza-trump-castle-renewal-trancript-vol-1-4-29-1991.pdf","15082017","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/makaeff-v-trump-univ-exh-survey-analyses.pdf","8177019","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/trump-hearing-6-2003-d-1-dge-report-on-trump-license-renewal-petition.pdf","10194631","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/bruche-deed-1969.pdf","2716629","1","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/bassett.pdf","4114907","1","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/ccc-order--6-21-1991-fred-trump-fine.pdf","1449964","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/weiser-andrew--06-05-2013-mini.pdf","470178","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/trump-congressional-testimony-indian-gaming-regulator-act-oct-1993.pdf","27441000","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/2trumpdraftrecord.pdf","345364","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/exhibit-makaeff-da-letter.pdf","815793","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/depo-transcript-elaine-lucadano--10-13-10.pdf","1957681","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/trump-depo-aaron-case-9-20-2010.pdf","4233365","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/09-20-06-pr-release.pdf","87623","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/waikiki-beach-walk-05-30-06.pdf","146235","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/saccardi--schiff-v-seven-springs-llc-answer-with-counterclaims.pdf","357965","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/trumpusflvnfl.pdf","45410662","1","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/state-of-new-jersey-department-of-law-and-public-safety-division-of-gaming-enforcement-report-to-the-casino-control-commission-oct-16-1981.pdf","3934757","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/trump-hearing-8-16-1990-c-1-feu-report-on-license-renewal-application.pdf","1925912","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/fha-investigation-1955-part-1.pdf","26057783","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/3trumpdraftrecord.pdf","282461","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/supplemental-stipulation-castle-fred-trump.pdf","40641","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/nov-13-djt-depo.pdf","874562","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/trump-entertain-resorts-inc-et-al-8k-bankruptcy.pdf","353334","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/24-1988-02-18-transcript-resorts-trump-going-private-vol-v-(1).pdf","2777001","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/rona-barrett-interview-by-robert-samuels.pdf","128987","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/newland-intl-bankruptcy-case-13-11396-1st-supplement-prepackaged-plan-of-reorganization.pdf","841364","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/tampa-prop-motion-for-partial-summ-judg-plaintiffs.pdf","120769","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/cohen-v-trump-plaintiff’s-resp-to-trump’s-“facts”.pdf","265652","11","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/trump-doc-c-trump-hearing-6-12-1995-d2-dge-report--on-djt-financial-stability-trump-license-renewal.pdf","4234454","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/ny-trump-univ-schneiderman-complaint.pdf","799386","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/trump-first-8k-on-file-at-edgar-1996-merger.pdf","121207","1","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/exhibit-fast-track-to-foreclosure-investing.pdf","5707532","1","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/1934-mary-macleod-passenger-manifest.pdf","1745433","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/ny-trump-univ-lawsuit-exhibits-to-snell-affirmation-vol-1-of-9.pdf","2344252","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/trump-village-tax-court-docket.pdf","19060","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/1933-mary-macleod-passenger.pdf","532482","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/cohen-v-trump-opp-to-trump’s-motion.pdf","258606","3","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/bush-41-library-file-trump-3.pdf","4132905","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/mar-a-lago-vs-palm-beach-response-to-mtd.pdf","1329862","0","application/pdf"
"https://www.washingtonpost.com/politics/","207234","98","text/html;charset=UTF-8"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/crescent-heights-diamond-exhibits-9.pdf","15130287","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/trump-mortgage-careers-(sub-prime).pdf","203921","16","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/trump-hearing-6-23-1999-d-1-dge-report-on-trump-license-renewal.pdf","9697676","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/trump-doc-e-trump-plaza-annual-report-1992-copy-2.pdf","1431689","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/depo-transcript-eric-trump-2-9-11.pdf","2289550","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/cap-cana-license-agreement.pdf","3813416","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/press-release-doj-howard-safir-bayrock.pdf","1113118","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/cap-cana-motion-to-dismiss.pdf","2375985","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/fred--lisa-trump-v-donald-robert--maryanne-in-nassau-co.pdf","579499","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/1930-mary-arrival-page2.pdf","620905","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/makaeff-v-trump-univ-various-declarations.pdf","7457255","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/cohen-v-trump-exhibit-e-part-1-to-forge-declaration.pdf","8848610","1","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/ny-trump-univ-lawsuit-exhibits-to-snell-affirmation-vol-8-of-9.pdf","6033506","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/1987-04-20-trump-plaza-renewal-djt-transcript--.pdf","5910895","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/saccardi--schiff-v-seven-springs-llc-complaint.pdf","184843","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/trump-doc-o-castle-associates-annual-report-1991.pdf","1014883","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/trumpltrfeinstein.pdf","510570","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/crescent-heights-diamond-exhibits-4.pdf","13006070","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/fred-trump-naturalization-10-27-1892-p1.pdf","409573","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/atlantic-city-population-1990-census.pdf","292921","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/4-16-alm-transcript.pdf","213138","1","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/roffman-report-on-casino-gaming-in-atlantic-city-july-11-1987.pdf","1472163","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/order-unsealing-docket.pdf","284226","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/tampa-prop-motion-for-partial-summ-judg-plaintiffs-appendix--part-2.pdf","2267001","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/trump-congressional-testimony-commercial-real-estate-practices-aug-1990.pdf","31546752","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/1987-04-22-trump-plaza-renewal-decision-transcript-armstrong-no.pdf","640566","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/trump-v-obrien-appeal-appendix-to-brief-of-trump-vol-1.pdf","10796090","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/donald-trump-interview-may-13-2016-with-oharrow-harwell-boburg.pdf","98954","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/mckinsey.pdf","945967","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/rona-barrett-1980-interview-of-donald-trump.pdf","165471","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/trump-hearing-6-2003-petition-to-renewl-license-ccc-chab-report.pdf","2130322","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/giusti-maritza-mega-06-17-2013-mini.pdf","534008","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/bill-mcsherry.pdf","76859","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/trump-hearing-6-12-1995-d1a-dge-supplemental-report-(redacted).pdf","1562777","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/fred-trump-cong-testimony-1954-housing-act.pdf","36530098","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/radonich-carina--06-03-2013-mini.pdf","481889","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/crescent-heights-diamond-exhibits.pdf","2808235","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/notice-of-settlement-of-class-action-march-1984.pdf","77578","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/trump-testimony-nys-commission-of-government-integrity.pdf","896553","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/trump-petition-to-transfer-casino-security-and-equity-to-banks-1990-08-16-vol-ii.pdf","1065190","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/trump-national-golf-club-westchester-grievance.pdf","261143","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/stillman-roy-depo-transcript.pdf","281727","1","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/cohen-v-trump-in-support-of-motion-for-class-certification-6.pdf","8207391","1","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/trump-guaranty-etc-docs.pdf","1226013","0","application/pdf"
"https://www.washingtonpost.com/wp-stat/graphics/politics/trump-archive/docs/brief-of-defendantsrespondent-timothy-l-obrien-et-al-p-1-2-doc-001.pdf","1116840","0","application/pdf"
